t,x,y,z,vx,vy,vz,grounded,speed,transition,state,clip
6.6029,363.8606,2.7744,301.8605,0.0000,0.1140,4.8000,False,4.8000,False,125937960,Jump
6.6304,363.8606,2.7738,301.9923,0.0000,-0.0822,4.8000,False,4.8000,True,125937960,Jump
6.6547,363.8606,2.7614,302.1089,0.0000,-0.8670,4.8000,False,4.8000,True,125937960,Jump
6.6784,363.8606,2.7381,302.2230,0.0000,-1.2594,4.8000,False,4.8000,True,125937960,Jump
6.7028,363.8606,2.7030,302.3398,0.0000,-1.6518,4.8000,False,4.8000,False,1533177906,Fall
6.7267,363.8606,2.6576,302.4545,0.0000,-2.0442,4.8000,False,4.8000,False,1533177906,Fall
6.7513,363.8606,2.5996,302.5725,0.0000,-2.4366,4.8000,False,4.8000,False,1533177906,Fall
6.7761,363.8606,2.5276,302.6918,0.0000,-3.2214,4.8000,False,4.8000,False,1533177906,Fall
6.8008,363.8606,2.4445,302.8102,0.0000,-3.6138,4.8000,False,4.8000,False,1533177906,Fall
6.8244,363.8606,2.3541,302.9236,0.0000,-4.0062,4.8000,False,4.8000,False,1533177906,Fall
6.8490,363.8606,2.2488,303.0416,0.0000,-4.3986,4.8000,False,4.8000,False,1533177906,Fall
6.8733,363.8606,2.1324,303.1584,0.0000,-5.1834,4.8000,False,4.8000,False,1533177906,Fall
6.8976,363.8606,2.0040,303.2752,0.0000,-5.5758,4.8000,False,4.8000,False,1533177906,Fall
6.9230,363.8606,1.8580,303.3969,0.0000,-5.9682,4.8000,False,4.8000,False,1533177906,Fall
6.9473,363.8606,1.7065,303.5138,0.0000,-6.3606,4.8000,False,4.8000,False,1533177906,Fall
6.9711,363.8606,1.5474,303.6281,0.0000,-6.7530,4.8000,False,4.8000,False,1533177906,Fall
6.9949,363.8606,1.3761,303.7423,0.0000,-7.5378,4.8000,False,4.8000,False,1533177906,Fall
7.0186,363.8606,1.1951,303.8558,0.0000,-7.9302,4.8000,False,4.8000,False,1533177906,Fall
7.0427,363.8606,0.9992,303.9718,0.0000,-8.3226,4.8000,False,4.8000,False,1533177906,Fall
7.0674,363.8606,0.9731,304.0900,0.0000,0.0000,4.8000,False,4.8000,False,1533177906,Fall
7.0911,363.8606,0.9968,304.2042,0.0000,0.0000,4.8000,True,4.8000,True,1533177906,Fall
7.1179,363.8606,0.9996,304.3323,0.0000,0.0000,4.8000,True,4.8000,True,1533177906,Fall
7.1425,363.8606,0.9999,304.4507,0.0000,0.0000,4.8000,True,4.8000,False,137525990,Land
7.1678,363.8606,1.0000,304.5723,0.0000,0.0000,4.8000,True,4.8000,True,137525990,Land
7.1930,363.8606,1.0000,304.6929,0.0000,0.0000,4.8000,True,4.8000,True,137525990,Land
7.2172,363.8606,1.0000,304.8092,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.2421,363.8606,1.0000,304.9290,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.2661,363.8606,1.0000,305.0440,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.2905,363.8606,1.0000,305.1610,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.3155,363.8606,1.0000,305.2813,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.3409,363.8606,1.0000,305.4031,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.3653,363.8606,1.0000,305.5200,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.3906,363.8606,1.0000,305.6415,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.4149,363.8606,1.0000,305.7582,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.4389,363.8606,1.0000,305.8734,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.4653,363.8606,1.0000,306.0000,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.4899,363.8606,1.0000,306.1182,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.5150,363.8606,1.0000,306.2390,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.5404,363.8606,1.0000,306.3606,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.5654,363.8606,1.0000,306.4807,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.5903,363.8606,1.0000,306.6005,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.6164,363.8606,1.0000,306.7255,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.6423,363.8606,1.0000,306.8497,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.6672,363.8606,1.0000,306.9693,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.6919,363.8606,1.0000,307.0878,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.7176,363.8606,1.0000,307.2115,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.7430,363.8606,1.0000,307.3335,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.7673,363.8606,1.0000,307.4502,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.7921,363.8606,1.0000,307.5689,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.8164,363.8606,1.0000,307.6856,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.8415,363.8606,1.0000,307.8062,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.8663,363.8606,1.0000,307.9251,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.8913,363.8606,1.0000,308.0455,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.9156,363.8606,1.0000,308.1617,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.9404,363.8606,1.0000,308.2811,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.9657,363.8606,1.0000,308.4023,0.0000,0.0000,4.8000,True,4.8000,False,229373857,Run
7.9909,363.8853,1.0000,308.4355,1.2512,0.0000,0.3519,True,1.2997,False,229373857,Walk
8.0154,363.9160,1.0000,308.4454,1.2581,0.0000,0.4585,True,1.3390,False,229373857,Walk
8.0401,363.9398,1.0000,308.4540,0.4125,0.0000,0.1503,True,0.4390,False,229373857,Idle
8.0651,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.0893,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.1151,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.1407,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.1648,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.1893,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.2144,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.2385,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.2626,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.2876,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.3118,363.9445,1.0000,308.4558,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.3364,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.3614,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.3852,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.4095,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.4337,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.4586,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.4834,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.5068,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.5316,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.5549,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.5807,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.6050,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.6291,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.6544,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.6794,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.7035,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.7277,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.7528,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.7769,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.8014,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.8254,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.8495,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.8748,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.8991,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.9258,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.9509,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.9744,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
8.9994,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.0233,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.0501,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.0746,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.0996,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.1256,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.1522,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.1779,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.2049,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.2294,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.2544,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.2805,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.3052,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.3296,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.3544,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.3787,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.4039,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.4279,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.4526,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.4781,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.5046,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.5315,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.5593,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.5878,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.6164,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.6359,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.6549,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.6823,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.7013,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.7283,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.7548,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.7825,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8097,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8288,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8495,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8756,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8956,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9157,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9348,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9621,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9898,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
10.0091,363.9445,1.0000,308.4557,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
