t,x,y,z,vx,vy,vz,grounded,speed,transition,state,clip
9.5568,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.5822,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.6064,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.6303,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.6538,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.6781,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.7022,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.7283,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.7521,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.7772,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8023,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8265,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8504,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.8747,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9001,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9250,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9495,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9746,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
9.9988,363.9410,1.0000,308.4551,0.0000,0.0000,0.0000,True,0.0000,False,229373857,Idle
